Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/GBA/Manuals/Atomic Betty.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FAtomic%20Betty.pdf,3807981,6af266661b654fba93d84997ff34d9ed,,,Atomic Betty.pdf
docs/GBA/Manuals/Back to Stone.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBack%20to%20Stone.pdf,4167020,0748e4034e291e50fce865573af06a58,,,Back to Stone.pdf
docs/GBA/Manuals/Backyard Baseball 2006.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBackyard%20Baseball%202006.pdf,5006612,fac776b8443a9dd60ff357ab24362142,,,Backyard Baseball 2006.pdf
docs/GBA/Manuals/Backyard Baseball.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBackyard%20Baseball.pdf,4825723,1d4f9e2533b1bb6e0971f4e1fb700339,,,Backyard Baseball.pdf
docs/GBA/Manuals/Backyard Basketball.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBackyard%20Basketball.pdf,5680634,2670ddf1441fe6967571c8cb8f3c6b92,,,Backyard Basketball.pdf
docs/GBA/Manuals/Backyard Football 2006.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBackyard%20Football%202006.pdf,6458548,9bfec1bb39fc8fd3e98447e33726787c,,,Backyard Football 2006.pdf
docs/GBA/Manuals/Backyard Football.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBackyard%20Football.pdf,5481295,2c76188cb823982ba2fc143456881212,,,Backyard Football.pdf
docs/GBA/Manuals/Backyard Hockey.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBackyard%20Hockey.pdf,4867353,b042d69f3f14c8580d3ed767759e2ebc,,,Backyard Hockey.pdf
docs/GBA/Manuals/Backyard Skateboarding.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBackyard%20Skateboarding.pdf,5760191,2487a53a8dac9743bb590f6ca8c81680,,,Backyard Skateboarding.pdf
docs/GBA/Manuals/Backyard Sports - Basketball 2007.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBackyard%20Sports%20-%20Basketball%202007.pdf,5131947,c231c75c8c28b01c1f1159b30dc48763,,,Backyard Sports - Basketball 2007.pdf
docs/GBA/Manuals/Backyard Sports - Football 2007.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBackyard%20Sports%20-%20Football%202007.pdf,6935457,c87ea39e94d9d73145a595b927a6ad15,,,Backyard Sports - Football 2007.pdf
docs/GBA/Manuals/Baldur_s Gate - Dark Alliance.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBaldur_s%20Gate%20-%20Dark%20Alliance.pdf,4793534,8560f3eaca58803126a5f775c72f6b78,,,Baldur_s Gate - Dark Alliance.pdf
docs/GBA/Manuals/Banjo-Kazooie - Grunty_s Revenge.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBanjo-Kazooie%20-%20Grunty_s%20Revenge.pdf,4265673,f399c8324c27f0fc527defb8f59eeca9,,,Banjo-Kazooie - Grunty_s Revenge.pdf
docs/GBA/Manuals/Barbie - Groovy Games.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBarbie%20-%20Groovy%20Games.pdf,5038032,9a4219052b412747aedc0fc36f58e7fa,,,Barbie - Groovy Games.pdf
"docs/GBA/Manuals/Barbie Diaries, The - High School Mystery.pdf",https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBarbie%20Diaries%2C%20The%20-%20High%20School%20Mystery.pdf,5021877,1e666b62603bbdc6effd4789946767dc,,,"Barbie Diaries, The - High School Mystery.pdf"
docs/GBA/Manuals/Barbie Horse Adventures - Blue Ribbon Race.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBarbie%20Horse%20Adventures%20-%20Blue%20Ribbon%20Race.pdf,4819664,5fa1234e600c21ca09e2d21f2502cf36,,,Barbie Horse Adventures - Blue Ribbon Race.pdf
docs/GBA/Manuals/Barbie and the Magic of Pegasus.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBarbie%20and%20the%20Magic%20of%20Pegasus.pdf,4155938,aef1d93a44d0defba692dd8b1e2f78a7,,,Barbie and the Magic of Pegasus.pdf
docs/GBA/Manuals/Barbie as the Island Princess.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBarbie%20as%20the%20Island%20Princess.pdf,3839502,727ed32bc155a4b2ded26aaf0e6b83ff,,,Barbie as the Island Princess.pdf
docs/GBA/Manuals/Barbie as the Princess and the Pauper.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBarbie%20as%20the%20Princess%20and%20the%20Pauper.pdf,5095213,03201f8184c868decd07a8c7dcc679dc,,,Barbie as the Princess and the Pauper.pdf
docs/GBA/Manuals/Barbie in the 12 Dancing Princesses.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBarbie%20in%20the%2012%20Dancing%20Princesses.pdf,5201111,d7022698b7c08b4b387070c6c6412391,,,Barbie in the 12 Dancing Princesses.pdf
docs/GBA/Manuals/Barnyard.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBarnyard.pdf,4146907,4179fbacdb5c909806d2270cf1cd5d61,,,Barnyard.pdf
docs/GBA/Manuals/Baseball Advance.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBaseball%20Advance.pdf,4635438,b6cab9c2f6cd1f6719001b9240369db6,,,Baseball Advance.pdf
docs/GBA/Manuals/Batman - Vengeance.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBatman%20-%20Vengeance.pdf,4403757,f7480efaff7b658faf16a14c52a8b159,,,Batman - Vengeance.pdf
docs/GBA/Manuals/Batman Begins.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBatman%20Begins.pdf,4481508,d6cf6efdb054670da3ca047289d5ba4f,,,Batman Begins.pdf
docs/GBA/Manuals/Battle B-Daman.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBattle%20B-Daman.pdf,5240953,29f005f496ae8bbb8e6691bbc4e433c7,,,Battle B-Daman.pdf
docs/GBA/Manuals/BattleBots - Design & Destroy.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBattleBots%20-%20Design%20%26%20Destroy.pdf,4700901,095e4428acbc3e7c9d639c3e90372f0a,,,BattleBots - Design & Destroy.pdf
"docs/GBA/Manuals/Berenstain Bears and the Spooky Old Tree, The.pdf",https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBerenstain%20Bears%20and%20the%20Spooky%20Old%20Tree%2C%20The.pdf,4336474,5124e9d5160f5c71da0066a3595663dd,,,"Berenstain Bears and the Spooky Old Tree, The.pdf"
docs/GBA/Manuals/Beyblade - G-Revolution.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBeyblade%20-%20G-Revolution.pdf,4025547,936e1552f2afafa5b20593e170ad1573,,,Beyblade - G-Revolution.pdf
docs/GBA/Manuals/Beyblade V-Force - Ultimate Blader Jam.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBeyblade%20V-Force%20-%20Ultimate%20Blader%20Jam.pdf,4435786,250013460d54494815c655fb0baf921a,,,Beyblade V-Force - Ultimate Blader Jam.pdf
"docs/GBA/Manuals/Bible Game, The.pdf",https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBible%20Game%2C%20The.pdf,3132816,26fc249e52f869c8d5fc0334a17b819e,,,"Bible Game, The.pdf"
docs/GBA/Manuals/Bionicle - Matoran Adventures.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBionicle%20-%20Matoran%20Adventures.pdf,4028220,3906c03b5bca2d62d86e964399952a22,,,Bionicle - Matoran Adventures.pdf
docs/GBA/Manuals/Bionicle - Maze of Shadows.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBionicle%20-%20Maze%20of%20Shadows.pdf,6235171,a3524c5ec519067fc0eec951891b8a83,,,Bionicle - Maze of Shadows.pdf
docs/GBA/Manuals/Bionicle.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBionicle.pdf,6099831,75e5b146b7560fd917441f3a767a8ad5,,,Bionicle.pdf
docs/GBA/Manuals/Board Game Classics.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBoard%20Game%20Classics.pdf,3318651,915602b607820bef987bbe0b6b9587a4,,,Board Game Classics.pdf
docs/GBA/Manuals/Boktai - The Sun is in Your Hand.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBoktai%20-%20The%20Sun%20is%20in%20Your%20Hand.pdf,4850217,1ac3233eee7b287c0b58064e85b59d5e,,,Boktai - The Sun is in Your Hand.pdf
docs/GBA/Manuals/Bomberman Max 2 - Red Advance.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBomberman%20Max%202%20-%20Red%20Advance.pdf,3915165,075c631c35d42bb83b179ae2d8f496b5,,,Bomberman Max 2 - Red Advance.pdf
docs/GBA/Manuals/Book Worm.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBook%20Worm.pdf,3888192,f3dc86763601070f98c17a036d060ef8,,,Book Worm.pdf
docs/GBA/Manuals/Boxing Fever.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBoxing%20Fever.pdf,4371713,b80f33ca6ace66b6b43172ba26dc16f8,,,Boxing Fever.pdf
docs/GBA/Manuals/Bratz - Babyz.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBratz%20-%20Babyz.pdf,3882988,50bfc43c0c009b3af5884477d8a8ccf1,,,Bratz - Babyz.pdf
docs/GBA/Manuals/Bratz - Forever Diamondz.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBratz%20-%20Forever%20Diamondz.pdf,3891877,4e1178e8ab6b58cc71226472faa50f55,,,Bratz - Forever Diamondz.pdf
docs/GBA/Manuals/Bratz - Rock Angelz.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBratz%20-%20Rock%20Angelz.pdf,4125919,1c103ce19352f1366b54e19ecd8f02dd,,,Bratz - Rock Angelz.pdf
docs/GBA/Manuals/Breakout + Centipede + Warlords.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBreakout%20%2B%20Centipede%20%2B%20Warlords.pdf,4336099,f44ba6dfa222e39916ac5bc4b0b6c73d,,,Breakout + Centipede + Warlords.pdf
